timestamp,match_id,home_team,away_team,signal_minute,signal_probability,actual_goal_minute,was_correct
2026-03-11T16:25:03.226691,1398613,Ümraniyespor,Erzurumspor FK,90,51.464530892448515,,
2026-03-11T16:25:03.847852,1398613,Ümraniyespor,Erzurumspor FK,90,50.26315789473684,,
2026-03-11T16:25:14.468321,1497886,Jezero,Dečić,60,80.38461538461539,,
2026-03-11T16:25:15.416775,1497886,Jezero,Dečić,45,51.393228891627054,,
2026-03-11T16:25:16.285705,1516275,UPDF,Vipers,90,50.0,,
2026-03-11T16:25:17.639200,1457693,Singida Black Stars,Simba,30,58.666666666666664,,
2026-03-11T16:25:21.037892,1516275,UPDF,Vipers,90,50.0,,
2026-03-11T16:25:21.135492,1457693,Singida Black Stars,Simba,30,61.6,,
2026-03-11T16:25:33.843111,1398613,Ümraniyespor,Erzurumspor FK,90,50.26315789473684,,
2026-03-11T16:25:34.440929,1497886,Jezero,Dečić,60,80.38461538461539,,
2026-03-11T16:25:34.753677,1516275,UPDF,Vipers,90,50.0,,
2026-03-11T16:26:13.532343,1497886,Jezero,Dečić,60,80.38461538461539,,
2026-03-11T16:26:13.827378,1516275,UPDF,Vipers,90,50.0,,
2026-03-11T16:26:13.933130,1457693,Singida Black Stars,Simba,30,55.733333333333334,,
2026-03-11T16:26:34.419858,1497886,Jezero,Dečić,60,80.38461538461539,,
2026-03-11T16:26:34.719761,1516275,UPDF,Vipers,90,50.0,,
2026-03-11T16:26:34.817918,1457693,Singida Black Stars,Simba,30,55.733333333333334,,
2026-03-11T16:27:04.571605,1497886,Jezero,Dečić,60,79.25641025641025,,
2026-03-11T16:27:34.426774,1497886,Jezero,Dečić,60,79.25641025641025,,
2026-03-11T16:27:44.763837,1516275,UPDF,Vipers,90,50.0,,
2026-03-11T16:27:44.887005,1457693,Singida Black Stars,Simba,30,52.80000000000001,,
2026-03-11T16:28:04.412848,1497886,Jezero,Dečić,60,79.25641025641025,,
2026-03-11T16:28:04.711205,1516275,UPDF,Vipers,90,50.0,,
2026-03-11T16:28:04.811202,1457693,Singida Black Stars,Simba,45,88.0,,
2026-03-11T16:28:34.444599,1497886,Jezero,Dečić,60,79.25641025641025,,
2026-03-11T16:28:34.749323,1516275,UPDF,Vipers,90,50.0,,
2026-03-11T16:28:34.859501,1457693,Singida Black Stars,Simba,45,88.0,,
2026-03-11T16:29:03.823980,1398613,Ümraniyespor,Erzurumspor FK,75,51.240601503759386,,
2026-03-11T16:29:04.413494,1497886,Jezero,Dečić,60,74.44080692447298,,
2026-03-11T16:29:04.708894,1516275,UPDF,Vipers,90,50.0,,
2026-03-11T16:29:04.811821,1457693,Singida Black Stars,Simba,45,88.0,,
2026-03-11T16:29:33.846422,1398613,Ümraniyespor,Erzurumspor FK,75,51.240601503759386,,
2026-03-11T16:29:34.464033,1497886,Jezero,Dečić,60,74.44080692447298,,
2026-03-11T16:29:34.792722,1516275,UPDF,Vipers,90,50.0,,
2026-03-11T16:29:34.902810,1457693,Singida Black Stars,Simba,45,88.0,,
2026-03-11T16:30:03.801081,1398613,Ümraniyespor,Erzurumspor FK,90,60.99818511796733,,
2026-03-11T16:30:04.430999,1497886,Jezero,Dečić,60,74.44080692447298,,
2026-03-11T16:30:04.728533,1516275,UPDF,Vipers,90,50.0,,
2026-03-11T16:30:04.830251,1457693,Singida Black Stars,Simba,45,88.0,,
2026-03-11T16:30:33.845476,1398613,Ümraniyespor,Erzurumspor FK,90,60.99818511796733,,
2026-03-11T16:30:34.509873,1497886,Jezero,Dečić,60,74.44080692447298,,
2026-03-11T16:30:34.839156,1516275,UPDF,Vipers,90,50.0,,
2026-03-11T16:30:34.941807,1457693,Singida Black Stars,Simba,45,88.0,,
2026-03-11T16:31:13.857234,1398613,Ümraniyespor,Erzurumspor FK,90,59.473684210526315,,
2026-03-11T16:31:14.486929,1497886,Jezero,Dečić,60,66.95722650298204,,
